"被","被捕","<div class=""pronunciation""><p><span class=""pinyin"">bèi</span></p></div><div class=""meanings""><p>quilt</p><p>to cover (with)</p><p>(literary) to suffer (a misfortune)</p><p>used to indicate passive voice (placed before the doer of the action like ""by"" in English passive-voice sentences, or, if the doer is not mentioned, before the verb)</p><p>(since c. 2009) (sarcastic or jocular) used to indicate that the following word should be regarded as being in air quotes (as in <span class=""chinese"">被旅游</span> <span class=""pinyin"">bèi lǚyóu</span> to ""go on a trip"")</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bèibǔ</span></p></div><div class=""meanings""><p>to be arrested</p><p>under arrest</p></div>","2578","3","鞴"
"个","一个","<div class=""pronunciation""><p><span class=""pinyin"">gě</span></p></div><div class=""meanings""><p>used in <span class=""chinese"">自个儿</span> <span class=""pinyin"">zì gě r</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">gè</span></p></div><div class=""meanings""><p>(classifier used before a noun that has no specific classifier)</p><p>(bound form) individual</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yīge</span></p></div><div class=""meanings""><p>a; an; one</p><p>the whole (afternoon, summer vacation etc)</p></div>","286202","1",""
"看","看到","<div class=""pronunciation""><p><span class=""pinyin"">kān</span></p></div><div class=""meanings""><p>to look after</p><p>to take care of</p><p>to watch</p><p>to guard</p></div><div class=""pronunciation""><p><span class=""pinyin"">kàn</span></p></div><div class=""meanings""><p>to see; to look at</p><p>to read</p><p>to watch</p><p>to visit; to call on</p><p>to consider; to regard as</p><p>to look after</p><p>to treat (a patient or illness)</p><p>to depend on</p><p>to feel (that)</p><p>(after a verb) to give it a try</p><p>to watch out for</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">kàndào</span></p></div><div class=""meanings""><p>to see</p></div>","76397","1","鬫"
"事","事情","<div class=""pronunciation""><p><span class=""pinyin"">shì</span></p></div><div class=""meanings""><p>matter</p><p>thing</p><p>item</p><p>work</p><p>affair</p><p>Classifiers: <span class=""chinese"">件</span> <span class=""pinyin"">jiàn</span>, <span class=""chinese"">桩</span> <span class=""pinyin"">zhuāng</span>, <span class=""chinese"">回</span> <span class=""pinyin"">huí</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shìqing</span></p></div><div class=""meanings""><p>affair; matter; thing; business</p><p>Classifiers: <span class=""chinese"">件</span> <span class=""pinyin"">jiàn</span>, <span class=""chinese"">桩</span> <span class=""pinyin"">zhuāng</span></p></div>","58749","1","饰"
"着","活着","<div class=""pronunciation""><p><span class=""pinyin"">zhāo</span></p></div><div class=""meanings""><p>a move in chess (Taiwan pr.  <span class=""pinyin"">zhuó</span>)</p><p>trick; tactic</p><p>(dialect) okay; all right</p><p>(dialect) to put in; to add</p></div><div class=""pronunciation""><p><span class=""pinyin"">zháo</span></p></div><div class=""meanings""><p>to touch</p><p>to come in contact with</p><p>to feel</p><p>to be affected by</p><p>to catch fire</p><p>to burn</p><p>(coll.) to fall asleep</p><p>(after a verb) hitting the mark</p><p>succeeding in</p></div><div class=""pronunciation""><p><span class=""pinyin"">zhe</span></p></div><div class=""meanings""><p>aspect particle indicating action in progress or ongoing state</p></div><div class=""pronunciation""><p><span class=""pinyin"">zhuó</span></p></div><div class=""meanings""><p>to wear (clothes)</p><p>to contact</p><p>to use</p><p>to apply</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">huózhe</span></p></div><div class=""meanings""><p>alive</p></div>","12644","1",""
"谁","谁知","<div class=""pronunciation""><p><span class=""pinyin"">shéi</span></p></div><div class=""meanings""><p>who</p><p>also pr.  <span class=""pinyin"">shuí</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shéizhī</span></p></div><div class=""meanings""><p>who would have thought</p><p>unexpectedly</p></div>","147","1","谁"
"过","不过","<div class=""pronunciation""><p><span class=""pinyin"">Guō</span></p></div><div class=""meanings""><p>surname Guo</p></div><div class=""pronunciation""><p><span class=""pinyin"">guò</span></p></div><div class=""meanings""><p>to cross</p><p>to go over</p><p>to pass (time)</p><p>to celebrate (a holiday)</p><p>to live</p><p>to get along</p><p>excessively</p><p>too-</p></div><div class=""pronunciation""><p><span class=""pinyin"">guo</span></p></div><div class=""meanings""><p>(experienced action marker)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bùguò</span></p></div><div class=""meanings""><p>only</p><p>merely</p><p>no more than</p><p>but</p><p>however</p><p>anyway (to get back to a previous topic)</p><p>cannot be more (after adjectival)</p></div>","43421","1",""
"再","再见","<div class=""pronunciation""><p><span class=""pinyin"">zài</span></p></div><div class=""meanings""><p>again; once more; re-</p><p>further; beyond this point of time</p><p>(before an adjective) more</p><p>then (after sth, and not until then)</p><p>no matter how ... (followed by an adjective or verb, and then (usually) <span class=""chinese"">也</span> <span class=""pinyin"">yě</span> or <span class=""chinese"">都</span> <span class=""pinyin"">dōu</span> for emphasis)</p><p>(used to introduce additional information, as in <span class=""chinese"">再则</span> <span class=""pinyin"">zàizé</span>, <span class=""chinese"">再就是</span> <span class=""pinyin"">zàijiùshì</span> etc)</p><p>(literary) to reappear; to reoccur</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zàijiàn</span></p></div><div class=""meanings""><p>goodbye</p><p>see you again later</p></div>","28825","1","縡"
"像","好像","<div class=""pronunciation""><p><span class=""pinyin"">xiàng</span></p></div><div class=""meanings""><p>to resemble</p><p>to be like</p><p>to look as if</p><p>such as</p><p>appearance</p><p>image</p><p>portrait</p><p>image under a mapping (math.)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">hǎoxiàng</span></p></div><div class=""meanings""><p>as if</p><p>to seem like</p></div>","29033","2","象"
"又","又名","<div class=""pronunciation""><p><span class=""pinyin"">yòu</span></p></div><div class=""meanings""><p>(once) again</p><p>also</p><p>both... and...</p><p>and yet</p><p>(used for emphasis) anyway</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yòumíng</span></p></div><div class=""meanings""><p>also known as</p><p>alternative name</p><p>to also be called</p></div>","212","2","鼬"
"叫","叫做","<div class=""pronunciation""><p><span class=""pinyin"">jiào</span></p></div><div class=""meanings""><p>to shout</p><p>to call</p><p>to order</p><p>to ask</p><p>to be called</p><p>by (indicates agent in the passive mood)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jiàozuò</span></p></div><div class=""meanings""><p>to be called; to be known as</p></div>","4456","1","釂"
"快","快点","<div class=""pronunciation""><p><span class=""pinyin"">kuài</span></p></div><div class=""meanings""><p>rapid</p><p>quick</p><p>speed</p><p>rate</p><p>soon</p><p>almost</p><p>to make haste</p><p>clever</p><p>sharp (of knives or wits)</p><p>forthright</p><p>plainspoken</p><p>gratified</p><p>pleased</p><p>pleasant</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">kuàidiǎn</span></p></div><div class=""meanings""><p>to do sth more quickly</p><p>Hurry up!</p><p>Get a move on!</p></div>","36485","1","鲙"
"别","别人","<div class=""pronunciation""><p><span class=""pinyin"">Bié</span></p></div><div class=""meanings""><p>surname Bie</p></div><div class=""pronunciation""><p><span class=""pinyin"">bié</span></p></div><div class=""meanings""><p>to leave; to part (from)</p><p>(literary) to differentiate; to distinguish</p><p>(dialect) to turn away; to turn aside; to avert (one's face, gaze etc)</p><p>(bound form) other; another; different</p><p>don't ...!</p><p>to fasten with a pin or clip</p><p>to stick in; to insert (in order to hinder movement)</p><p>(noun suffix) category (as in <span class=""chinese"">性别</span> <span class=""pinyin"">xìng bié</span>, <span class=""chinese"">派别</span> <span class=""pinyin"">pài bié</span>)</p></div><div class=""pronunciation""><p><span class=""pinyin"">biè</span></p></div><div class=""meanings""><p>to make sb change their ways, opinions etc</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">biéren</span></p></div><div class=""meanings""><p>other people; others; other person</p></div>","23278","1","蹩"
"听","听到","<div class=""pronunciation""><p><span class=""pinyin"">tīng</span></p></div><div class=""meanings""><p>to listen to; to hear</p><p>to heed; to obey</p><p>a can (loanword from English ""tin"")</p><p>classifier for canned beverages</p><p>to let be; to allow (Taiwan pr.  <span class=""pinyin"">tìng</span>)</p><p>(literary) to administer; to deal with (Taiwan pr.  <span class=""pinyin"">tìng</span>)</p></div><div class=""pronunciation""><p><span class=""pinyin"">yǐn</span></p></div><div class=""meanings""><p>smile (archaic)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tīngdào</span></p></div><div class=""meanings""><p>to hear</p></div>","27995","1","聼"
"找","找到","<div class=""pronunciation""><p><span class=""pinyin"">zhǎo</span></p></div><div class=""meanings""><p>to try to find</p><p>to look for</p><p>to call on sb</p><p>to find</p><p>to seek</p><p>to return</p><p>to give change</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhǎodào</span></p></div><div class=""meanings""><p>to find</p></div>","57999","1","爫"
"里","这里","<div class=""pronunciation""><p><span class=""pinyin"">Lǐ</span></p></div><div class=""meanings""><p>Li (surname)</p></div><div class=""pronunciation""><p><span class=""pinyin"">lǐ</span></p></div><div class=""meanings""><p>lining</p><p>interior</p><p>inside</p><p>internal</p><p>also written <span class=""chinese"">里</span> <span class=""pinyin"">lǐ</span></p><p>li, ancient measure of length, approx. 500 m</p><p>neighborhood</p><p>ancient administrative unit of 25 families</p><p>(Tw) borough, administrative unit between the township <span class=""chinese"">镇</span> <span class=""pinyin"">zhèn</span> and neighborhood <span class=""chinese"">邻</span> <span class=""pinyin"">lín</span> levels</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhèlǐ</span></p></div><div class=""meanings""><p>here</p></div>","155860","1","鳢"
"等","等等","<div class=""pronunciation""><p><span class=""pinyin"">děng</span></p></div><div class=""meanings""><p>to wait for; to await</p><p>by the time; when; till</p><p>and so on; etc.; et al.</p><p>(bound form) class; rank; grade</p><p>(bound form) equal to; same as</p><p>(used to end an enumeration)</p><p>(literary) (plural suffix attached to a personal pronoun or noun)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">děngděng</span></p></div><div class=""meanings""><p>et cetera</p><p>and so on ...</p><p>wait a minute!</p><p>hold on!</p></div>","32945","1","等"
"死","该死","<div class=""pronunciation""><p><span class=""pinyin"">sǐ</span></p></div><div class=""meanings""><p>to die</p><p>impassable</p><p>uncrossable</p><p>inflexible</p><p>rigid</p><p>extremely</p><p>damned</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">gāisǐ</span></p></div><div class=""meanings""><p>Damn it!</p><p>damned</p><p>wretched</p></div>","25331","3","死"
"多","多少","<div class=""pronunciation""><p><span class=""pinyin"">duō</span></p></div><div class=""meanings""><p>many; much; more; a lot of</p><p>too many; in excess</p><p>(after a numeral) ... odd</p><p>how (to what extent) (Taiwan pr.  <span class=""pinyin"">duó</span>)</p><p>(bound form) multi-; poly-</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">duōshǎo</span></p></div><div class=""meanings""><p>number; amount</p><p>somewhat</p></div><div class=""pronunciation""><p><span class=""pinyin"">duōshao</span></p></div><div class=""meanings""><p>how much?; how many?</p><p>(phone number, student ID etc) what number?</p></div>","28247","1","裰"
"从","从来","<div class=""pronunciation""><p><span class=""pinyin"">Cóng</span></p></div><div class=""meanings""><p>surname Cong</p></div><div class=""pronunciation""><p><span class=""pinyin"">cóng</span></p></div><div class=""meanings""><p>from; through; via</p><p>(bound form) to follow</p><p>(bound form) to obey</p><p>(bound form) to engage in (an activity)</p><p>(used before a negative) ever</p><p>(bound form) (Taiwan pr.  <span class=""pinyin"">zòng</span>) retainer; attendant</p><p>(bound form) (Taiwan pr.  <span class=""pinyin"">zòng</span>) assistant; auxiliary; subordinate</p><p>(bound form) (Taiwan pr.  <span class=""pinyin"">zòng</span>) related by common paternal grandfather or earlier ancestor</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">cónglái</span></p></div><div class=""meanings""><p>always</p><p>at all times</p><p>never (if used in negative sentence)</p></div>","15598","1","賨"
